"Grayson"	"Grayson"	"US"
"Greensboro"	"Greensboro"	"US"
"Greenville"	"Greenville"	"US"
"Gresham Park"	"Gresham Park"	"US"
"Griffin"	"Griffin"	"US"
"Grovetown"	"Grovetown"	"US"
"Gumlog"	"Gumlog"	"US"
"Guyton"	"Guyton"	"US"
"Hahira"	"Hahira"	"US"
"Hamilton"	"Hamilton"	"US"
"Hampton"	"Hampton"	"US"
"Hannahs Mill"	"Hannahs Mill"	"US"
"Hapeville"	"Hapeville"	"US"
"Hardwick"	"Hardwick"	"US"
"Harlem"	"Harlem"	"US"
"Hartwell"	"Hartwell"	"US"
"Hawkinsville"	"Hawkinsville"	"US"
"Hazlehurst"	"Hazlehurst"	"US"
"Helena"	"Helena"	"US"
"Hephzibah"	"Hephzibah"	"US"
"Hiawassee"	"Hiawassee"	"US"
"Hinesville"	"Hinesville"	"US"
"Hiram"	"Hiram"	"US"
"Hogansville"	"Hogansville"	"US"
"Holly Springs"	"Holly Springs"	"US"
"Homer"	"Homer"	"US"
"Homerville"	"Homerville"	"US"
"Hoschton"	"Hoschton"	"US"
"Indian Springs"	"Indian Springs"	"US"
"Indian Springs"	"Indian Springs"	"US"
"Irondale"	"Irondale"	"US"
"Irwinton"	"Irwinton"	"US"
"Isle of Hope"	"Isle of Hope"	"US"
"Jackson"	"Jackson"	"US"
"Jasper"	"Jasper"	"US"
"Jefferson"	"Jefferson"	"US"
"Jefferson"	"Jefferson"	"US"
"Jeffersonville"	"Jeffersonville"	"US"
"Jesup"	"Jesup"	"US"
"Jonesboro"	"Jonesboro"	"US"
"Kennesaw"	"Kennesaw"	"US"
"Kingsland"	"Kingsland"	"US"
"Knoxville"	"Knoxville"	"US"
"La Grange"	"La Grange"	"US"
"LaFayette"	"LaFayette"	"US"
"Lake City"	"Lake City"	"US"
"Lakeland"	"Lakeland"	"US"
"Lakeview"	"Lakeview"	"US"
"Lakeview Estates"	"Lakeview Estates"	"US"
"Lavonia"	"Lavonia"	"US"
"Lawrenceville"	"Lawrenceville"	"US"
"Leesburg"	"Leesburg"	"US"
"Lexington"	"Lexington"	"US"
"Lilburn"	"Lilburn"	"US"
"Lincolnton"	"Lincolnton"	"US"
"Lindale"	"Lindale"	"US"
"Lithia Springs"	"Lithia Springs"	"US"
"Lithonia"	"Lithonia"	"US"
"Locust Grove"	"Locust Grove"	"US"
"Loganville"	"Loganville"	"US"
"Lookout Mountain"	"Lookout Mountain"	"US"
"Louisville"	"Louisville"	"US"
"Lovejoy"	"Lovejoy"	"US"
"Ludowici"	"Ludowici"	"US"
"Lula"	"Lula"	"US"
"Lumber City"	"Lumber City"	"US"
"Lumpkin"	"Lumpkin"	"US"
"Lyons"	"Lyons"	"US"
"Mableton"	"Mableton"	"US"
"Macon"	"Macon"	"US"
"Madison"	"Madison"	"US"
"Manchester"	"Manchester"	"US"
"Marietta"	"Marietta"	"US"
"Marshallville"	"Marshallville"	"US"
"Martinez"	"Martinez"	"US"
"Maysville"	"Maysville"	"US"
"McCaysville"	"McCaysville"	"US"
"McDonough"	"McDonough"	"US"
"McRae"	"McRae"	"US"
"Meigs"	"Meigs"	"US"
"Metter"	"Metter"	"US"
"Midway"	"Midway"	"US"
"Milledgeville"	"Milledgeville"	"US"
"Millen"	"Millen"	"US"
"Monroe"	"Monroe"	"US"
"Montezuma"	"Montezuma"	"US"
"Montgomery"	"Montgomery"	"US"
"Monticello"	"Monticello"	"US"
"Morgan"	"Morgan"	"US"
"Morrow"	"Morrow"	"US"
"Mount Airy"	"Mount Airy"	"US"
"Moultrie"	"Moultrie"	"US"
"Mount Vernon"	"Mount Vernon"	"US"
"Mount Zion"	"Mount Zion"	"US"
"Mount Zion"	"Mount Zion"	"US"
"Mountain City"	"Mountain City"	"US"
"Mountain Park"	"Mountain Park"	"US"
"Nahunta"	"Nahunta"	"US"
"Nashville"	"Nashville"	"US"
"Nelson"	"Nelson"	"US"
"Newnan"	"Newnan"	"US"
"Newton"	"Newton"	"US"
"Nicholls"	"Nicholls"	"US"
"Nicholson"	"Nicholson"	"US"
"Norcross"	"Norcross"	"US"
"North Atlanta"	"North Atlanta"	"US"
"North Decatur"	"North Decatur"	"US"
"North Druid Hills"	"North Druid Hills"	"US"
"Oakwood"	"Oakwood"	"US"
"Oakwood"	"Oakwood"	"US"
"Ocilla"	"Ocilla"	"US"
"Oglethorpe"	"Oglethorpe"	"US"
"Omega"	"Omega"	"US"
"Oxford"	"Oxford"	"US"
"Palmetto"	"Palmetto"	"US"
"Panthersville"	"Panthersville"	"US"
"Peachtree City"	"Peachtree City"	"US"
"Pearson"	"Pearson"	"US"
"Pelham"	"Pelham"	"US"
"Pembroke"	"Pembroke"	"US"
"Perry"	"Perry"	"US"
"Pine Mountain"	"Pine Mountain"	"US"
"Pine Mountain"	"Pine Mountain"	"US"
"Pooler"	"Pooler"	"US"
"Port Wentworth"	"Port Wentworth"	"US"
"Porterdale"	"Porterdale"	"US"
"Powder Springs"	"Powder Springs"	"US"
"Preston"	"Preston"	"US"
"Putney"	"Putney"	"US"
"Quitman"	"Quitman"	"US"
"Raoul"	"Raoul"	"US"
"Ray City"	"Ray City"	"US"
"Redan"	"Redan"	"US"
"Reed Creek"	"Reed Creek"	"US"
"Reidsville"	"Reidsville"	"US"
"Remerton"	"Remerton"	"US"
"Reynolds"	"Reynolds"	"US"
"Richland"	"Richland"	"US"
"Richmond Hill"	"Richmond Hill"	"US"
"Rincon"	"Rincon"	"US"
"Ringgold"	"Ringgold"	"US"
"Riverdale"	"Riverdale"	"US"
"Roberta"	"Roberta"	"US"
"Rochelle"	"Rochelle"	"US"
"Rockmart"	"Rockmart"	"US"
"Rome"	"Rome"	"US"
"Roswell"	"Roswell"	"US"
"Rossville"	"Rossville"	"US"
"Royston"	"Royston"	"US"
"Russell"	"Russell"	"US"
"Rydal"	"Rydal"	"US"
"Saint Marys"	"Saint Marys"	"US"
"Saint Simon Mills"	"Saint Simon Mills"	"US"
"Saint Simons"	"Saint Simons"	"US"
"Sandersville"	"Sandersville"	"US"
"Sandy Springs"	"Sandy Springs"	"US"
"Sardis"	"Sardis"	"US"
"Savannah"	"Savannah"	"US"
"Scottdale"	"Scottdale"	"US"
"Senoia"	"Senoia"	"US"
"Shannon"	"Shannon"	"US"
"Shannon"	"Shannon"	"US"
"Shellman"	"Shellman"	"US"
"Skidaway Island"	"Skidaway Island"	"US"
"Smyrna"	"Smyrna"	"US"
"Snellville"	"Snellville"	"US"
"Social Circle"	"Social Circle"	"US"
"Soperton"	"Soperton"	"US"
"Sparks"	"Sparks"	"US"
"Sparks"	"Sparks"	"US"
"Sparta"	"Sparta"	"US"
"Springfield"	"Springfield"	"US"
"Statenville"	"Statenville"	"US"
"Statesboro"	"Statesboro"	"US"
"Statham"	"Statham"	"US"
"Stockbridge"	"Stockbridge"	"US"
"Stone Mountain"	"Stone Mountain"	"US"
"Sugar Hill"	"Sugar Hill"	"US"
"Summerville"	"Summerville"	"US"
"Sunnyside"	"Sunnyside"	"US"
"Suwanee"	"Suwanee"	"US"
"Swainsboro"	"Swainsboro"	"US"
"Sylvania"	"Sylvania"	"US"
"Sylvester"	"Sylvester"	"US"
"Talbotton"	"Talbotton"	"US"
"Tallapoosa"	"Tallapoosa"	"US"
"Temple"	"Temple"	"US"
"Tennille"	"Tennille"	"US"
"Thomasville"	"Thomasville"	"US"
"Thomaston"	"Thomaston"	"US"
"Thomson"	"Thomson"	"US"
"Thunderbolt"	"Thunderbolt"	"US"
"Tifton"	"Tifton"	"US"
"Toccoa"	"Toccoa"	"US"
"Trenton"	"Trenton"	"US"
"Trion"	"Trion"	"US"
"Tucker"	"Tucker"	"US"
"Twin City"	"Twin City"	"US"
"Tybee Island"	"Tybee Island"	"US"
"Tyrone"	"Tyrone"	"US"
"Unadilla"	"Unadilla"	"US"
"Union City"	"Union City"	"US"
"Union Point"	"Union Point"	"US"
"Unionville"	"Unionville"	"US"
"Valdosta"	"Valdosta"	"US"
"Varnell"	"Varnell"	"US"
"Vidalia"	"Vidalia"	"US"
"Vienna"	"Vienna"	"US"
"Villa Rica"	"Villa Rica"	"US"
"Vinings"	"Vinings"	"US"
"Wadley"	"Wadley"	"US"
"Walnut Grove"	"Walnut Grove"	"US"
"Walthourville"	"Walthourville"	"US"
"Warner Robins"	"Warner Robins"	"US"
"Warrenton"	"Warrenton"	"US"
"Washington"	"Washington"	"US"
"Watkinsville"	"Watkinsville"	"US"
"Waycross"	"Waycross"	"US"
"Waynesboro"	"Waynesboro"	"US"
"West Point"	"West Point"	"US"
"West Point"	"West Point"	"US"
"Whitemarsh Island"	"Whitemarsh Island"	"US"
"Willacoochee"	"Willacoochee"	"US"
"Wilmington Island"	"Wilmington Island"	"US"
"Winder"	"Winder"	"US"
"Winterville"	"Winterville"	"US"
"Woodbine"	"Woodbine"	"US"
"Woodstock"	"Woodstock"	"US"
"Wrens"	"Wrens"	"US"
"Wrightsville"	"Wrightsville"	"US"
"Zebulon"	"Zebulon"	"US"
"Albers"	"Albers"	"US"
"Albion"	"Albion"	"US"
"Alorton"	"Alorton"	"US"
"Altamont"	"Altamont"	"US"
"Alton"	"Alton"	"US"
"Anna"	"Anna"	"US"
"Arcola"	"Arcola"	"US"
"Arthur"	"Arthur"	"US"
"Ashland"	"Ashland"	"US"
"Assumption"	"Assumption"	"US"
"Athens"	"Athens"	"US"
"Atwood"	"Atwood"	"US"
"Auburn"	"Auburn"	"US"
"Aviston"	"Aviston"	"US"
"Barry"	"Barry"	"US"
"Beckemeyer"	"Beckemeyer"	"US"
"Bement"	"Bement"	"US"
"Benld"	"Benld"	"US"
"Benton"	"Benton"	"US"
"Bethalto"	"Bethalto"	"US"
"Bethany"	"Bethany"	"US"
"Belleville"	"Belleville"	"US"
"Blue Mound"	"Blue Mound"	"US"
"Breese"	"Breese"	"US"
"Bridgeport"	"Bridgeport"	"US"
"Brighton"	"Brighton"	"US"
"Bunker Hill"	"Bunker Hill"	"US"
"Cahokia"	"Cahokia"	"US"
"Cairo"	"Cairo"	"US"
"Cambria"	"Cambria"	"US"
"Carbondale"	"Carbondale"	"US"
"Carlinville"	"Carlinville"	"US"
"Carlyle"	"Carlyle"	"US"
"Carmi"	"Carmi"	"US"
"Carrier Mills"	"Carrier Mills"	"US"
"Carrollton"	"Carrollton"	"US"
"Carterville"	"Carterville"	"US"
"Casey"	"Casey"	"US"
"Caseyville"	"Caseyville"	"US"
"Central City"	"Central City"	"US"
"Centralia"	"Centralia"	"US"
"Centreville"	"Centreville"	"US"
"Cerro Gordo"	"Cerro Gordo"	"US"
"Charleston"	"Charleston"	"US"
"Chatham"	"Chatham"	"US"
"Chester"	"Chester"	"US"
"Chrisman"	"Chrisman"	"US"
"Christopher"	"Christopher"	"US"
"Cobden"	"Cobden"	"US"
"Collinsville"	"Collinsville"	"US"
"Columbia"	"Columbia"	"US"
"Crainville"	"Crainville"	"US"
"De Soto"	"De Soto"	"US"
"Decatur"	"Decatur"	"US"
"Divernon"	"Divernon"	"US"
"Du Quoin"	"Du Quoin"	"US"
"Dupo"	"Dupo"	"US"
"East Alton"	"East Alton"	"US"
"East Saint Louis"	"East Saint Louis"	"US"
"Edinburg"	"Edinburg"	"US"
"Edwardsville"	"Edwardsville"	"US"
"Effingham"	"Effingham"	"US"
"Eldorado"	"Eldorado"	"US"
"Elizabethtown"	"Elizabethtown"	"US"
"Energy"	"Energy"	"US"
"Fairfield"	"Fairfield"	"US"
"Fairmont City"	"Fairmont City"	"US"
"Fairview Heights"	"Fairview Heights"	"US"
"Flora"	"Flora"	"US"
"Forsyth"	"Forsyth"	"US"
"Freeburg"	"Freeburg"	"US"
"Georgetown"	"Georgetown"	"US"
"Germantown"	"Germantown"	"US"
"Gillespie"	"Gillespie"	"US"
"Glen Carbon"	"Glen Carbon"	"US"
"Girard"	"Girard"	"US"
"Godfrey"	"Godfrey"	"US"
"Golconda"	"Golconda"	"US"
"Goreville"	"Goreville"	"US"
"Grandview"	"Grandview"	"US"
"Granite City"	"Granite City"	"US"
"Grayville"	"Grayville"	"US"
"Greenfield"	"Greenfield"	"US"
"Greenup"	"Greenup"	"US"
"Greenville"	"Greenville"	"US"
"Griggsville"	"Griggsville"	"US"
"Hardin"	"Hardin"	"US"
"Harrisburg"	"Harrisburg"	"US"
"Harristown"	"Harristown"	"US"
"Hartford"	"Hartford"	"US"
"Herrin"	"Herrin"	"US"
"Highland"	"Highland"	"US"
"Hillsboro"	"Hillsboro"	"US"
"Holiday Shores"	"Holiday Shores"	"US"
"Ina"	"Ina"	"US"
"Jacksonville"	"Jacksonville"	"US"
"Jerome"	"Jerome"	"US"
"Jerseyville"	"Jerseyville"	"US"
"Johnston City"	"Johnston City"	"US"
"Jonesboro"	"Jonesboro"	"US"
"Kincaid"	"Kincaid"	"US"
"Lawrenceville"	"Lawrenceville"	"US"
"Lebanon"	"Lebanon"	"US"
"Leland Grove"	"Leland Grove"	"US"
"Litchfield"	"Litchfield"	"US"
"Long Creek"	"Long Creek"	"US"
"Louisville"	"Louisville"	"US"
"Lovington"	"Lovington"	"US"
"Macon"	"Macon"	"US"
"Madison"	"Madison"	"US"
"Marion"	"Marion"	"US"
"Marissa"	"Marissa"	"US"
"Marshall"	"Marshall"	"US"
"Martinsville"	"Martinsville"	"US"
"Maryville"	"Maryville"	"US"
"Mascoutah"	"Mascoutah"	"US"
"Mattoon"	"Mattoon"	"US"
"McLeansboro"	"McLeansboro"	"US"
"Meredosia"	"Meredosia"	"US"
"Metropolis"	"Metropolis"	"US"
"Millstadt"	"Millstadt"	"US"
"Mitchell"	"Mitchell"	"US"
"Morrisonville"	"Morrisonville"	"US"
"Mound City"	"Mound City"	"US"
"Mount Carmel"	"Mount Carmel"	"US"
"Mount Olive"	"Mount Olive"	"US"
"Mount Sterling"	"Mount Sterling"	"US"
"Mount Vernon"	"Mount Vernon"	"US"
"Mount Zion"	"Mount Zion"	"US"
"Moweaqua"	"Moweaqua"	"US"
"Murphysboro"	"Murphysboro"	"US"
"Nashville"	"Nashville"	"US"
"Neoga"	"Neoga"	"US"
"New Athens"	"New Athens"	"US"
"New Baden"	"New Baden"	"US"
"New Berlin"	"New Berlin"	"US"
"Nokomis"	"Nokomis"	"US"
"Norris City"	"Norris City"	"US"
"O'Fallon"	"O'Fallon"	"US"
"Oblong"	"Oblong"	"US"
"Odin"	"Odin"	"US"
"Okawville"	"Okawville"	"US"
"Olney"	"Olney"	"US"
"Palestine"	"Palestine"	"US"
"Pana"	"Pana"	"US"
"Paris"	"Paris"	"US"
"Pawnee"	"Pawnee"	"US"
"Payson"	"Payson"	"US"
"Pinckneyville"	"Pinckneyville"	"US"
"Pittsfield"	"Pittsfield"	"US"
"Pontoon Beach"	"Pontoon Beach"	"US"
"Quincy"	"Quincy"	"US"
"Ramsey"	"Ramsey"	"US"
"Raymond"	"Raymond"	"US"
"Red Bud"	"Red Bud"	"US"
"Riverton"	"Riverton"	"US"
"Robinson"	"Robinson"	"US"
"Rochester"	"Rochester"	"US"
"Roodhouse"	"Roodhouse"	"US"
"Rosewood Heights"	"Rosewood Heights"	"US"
"Rosiclare"	"Rosiclare"	"US"
"Roxana"	"Roxana"	"US"
"Royalton"	"Royalton"	"US"
"Saint Elmo"	"Saint Elmo"	"US"
"Saint Jacob"	"Saint Jacob"	"US"
"Salem"	"Salem"	"US"
"Sandoval"	"Sandoval"	"US"
"Sesser"	"Sesser"	"US"
"Shawneetown"	"Shawneetown"	"US"
"Shelbyville"	"Shelbyville"	"US"
"Sherman"	"Sherman"	"US"
"Shiloh"	"Shiloh"	"US"
"Smithton"	"Smithton"	"US"
"South Jacksonville"	"South Jacksonville"	"US"
"South Roxana"	"South Roxana"	"US"
"Southern View"	"Southern View"	"US"
"Sparta"	"Sparta"	"US"
"Springfield"	"Springfield"	"US"
"Staunton"	"Staunton"	"US"
"Steeleville"	"Steeleville"	"US"
"Sullivan"	"Sullivan"	"US"
"Sumner"	"Sumner"	"US"
"Swansea"	"Swansea"	"US"
"Taylorville"	"Taylorville"	"US"
"Teutopolis"	"Teutopolis"	"US"
"Toledo"	"Toledo"	"US"
"Tolono"	"Tolono"	"US"
"Trenton"	"Trenton"	"US"
"Troy"	"Troy"	"US"
"Tuscola"	"Tuscola"	"US"
"Upper Alton"	"Upper Alton"	"US"
"Valmeyer"	"Valmeyer"	"US"
"Vandalia"	"Vandalia"	"US"
"Venice"	"Venice"	"US"
"Vienna"	"Vienna"	"US"
"Villa Grove"	"Villa Grove"	"US"
"Virden"	"Virden"	"US"
"Virginia"	"Virginia"	"US"
"Wamac"	"Wamac"	"US"
"Warrensburg"	"Warrensburg"	"US"
"Washington Park"	"Washington Park"	"US"
"Waterloo"	"Waterloo"	"US"
"Wayne City"	"Wayne City"	"US"
"Waverly"	"Waverly"	"US"
"West Frankfort"	"West Frankfort"	"US"
"White Hall"	"White Hall"	"US"
"Williamsville"	"Williamsville"	"US"
"Winchester"	"Winchester"	"US"
"Windsor"	"Windsor"	"US"
"Wood River"	"Wood River"	"US"
"Worden"	"Worden"	"US"
"Zeigler"	"Zeigler"	"US"
"Austin"	"Austin"	"US"
"Avon"	"Avon"	"US"
"Bargersville"	"Bargersville"	"US"
"Batesville"	"Batesville"	"US"
"Bedford"	"Bedford"	"US"
"Beech Grove"	"Beech Grove"	"US"
"Bicknell"	"Bicknell"	"US"
"Bloomfield"	"Bloomfield"	"US"
"Bloomington"	"Bloomington"	"US"
"Boonville"	"Boonville"	"US"
"Brazil"	"Brazil"	"US"
"Bright"	"Bright"	"US"
"Broad Ripple"	"Broad Ripple"	"US"
"Brooklyn"	"Brooklyn"	"US"
"Brookville"	"Brookville"	"US"
"Brownsburg"	"Brownsburg"	"US"
"Brownstown"	"Brownstown"	"US"
"Cambridge City"	"Cambridge City"	"US"
"Cannelton"	"Cannelton"	"US"
"Carmel"	"Carmel"	"US"
"Cayuga"	"Cayuga"	"US"
"Centerville"	"Centerville"	"US"
"Chandler"	"Chandler"	"US"
"Charlestown"	"Charlestown"	"US"
"Clarksville"	"Clarksville"	"US"
"Clermont"	"Clermont"	"US"
"Clinton"	"Clinton"	"US"
"Cloverdale"	"Cloverdale"	"US"
"Columbus"	"Columbus"	"US"
"Connersville"	"Connersville"	"US"
"Corydon"	"Corydon"	"US"
"Country Squire Lakes"	"Country Squire Lakes"	"US"
"Crothersville"	"Crothersville"	"US"
"Cumberland"	"Cumberland"	"US"
"Dale"	"Dale"	"US"
"Danville"	"Danville"	"US"
"Darmstadt"	"Darmstadt"	"US"
"Dillsboro"	"Dillsboro"	"US"
"Edinburgh"	"Edinburgh"	"US"
"Ellettsville"	"Ellettsville"	"US"
"English"	"English"	"US"
"Evansville"	"Evansville"	"US"
"Fairview Park"	"Fairview Park"	"US"
"Farmersburg"	"Farmersburg"	"US"
"Ferdinand"	"Ferdinand"	"US"
"Fishers"	"Fishers"	"US"
"Fort Branch"	"Fort Branch"	"US"
"Fortville"	"Fortville"	"US"
"French Lick"	"French Lick"	"US"
"Galena"	"Galena"	"US"
"Geneva"	"Geneva"	"US"
"Georgetown"	"Georgetown"	"US"
"Greencastle"	"Greencastle"	"US"
"Greendale"	"Greendale"	"US"
"Greenfield"	"Greenfield"	"US"
"Greensburg"	"Greensburg"	"US"
"Greenwood"	"Greenwood"	"US"
"Hagerstown"	"Hagerstown"	"US"
"Hanover"	"Hanover"	"US"
"Haubstadt"	"Haubstadt"	"US"
"Henryville"	"Henryville"	"US"
"Hidden Valley"	"Hidden Valley"	"US"
"Highland"	"Highland"	"US"
"Hope"	"Hope"	"US"
"Huntingburg"	"Huntingburg"	"US"
"Indianapolis"	"Indianapolis"	"US"
"Ingalls"	"Ingalls"	"US"
"Jasonville"	"Jasonville"	"US"
"Jasper"	"Jasper"	"US"
"Jeffersonville"	"Jeffersonville"	"US"
"Knightstown"	"Knightstown"	"US"
"Lawrence"	"Lawrence"	"US"
"Lawrenceburg"	"Lawrenceburg"	"US"
"Liberty"	"Liberty"	"US"
"Linton"	"Linton"	"US"
"Loogootee"	"Loogootee"	"US"
"Lowell"	"Lowell"	"US"
"Madison"	"Madison"	"US"
"Martinsville"	"Martinsville"	"US"
"McCordsville"	"McCordsville"	"US"
"Melody Hill"	"Melody Hill"	"US"
"Meridian Hills"	"Meridian Hills"	"US"
"Middlebury"	"Middlebury"	"US"
"Milan"	"Milan"	"US"
"Mitchell"	"Mitchell"	"US"
"Monrovia"	"Monrovia"	"US"
"Montezuma"	"Montezuma"	"US"
"Mooresville"	"Mooresville"	"US"
"Morristown"	"Morristown"	"US"
"Mount Vernon"	"Mount Vernon"	"US"
"Nashville"	"Nashville"	"US"
"New Albany"	"New Albany"	"US"
"New Castle"	"New Castle"	"US"
"New Palestine"	"New Palestine"	"US"
"New Whiteland"	"New Whiteland"	"US"
"Newburgh"	"Newburgh"	"US"
"Newport"	"Newport"	"US"
"North Madison"	"North Madison"	"US"
"North Terre Haute"	"North Terre Haute"	"US"
"North Vernon"	"North Vernon"	"US"
"Oak Park"	"Oak Park"	"US"
"Oakland City"	"Oakland City"	"US"
"Odon"	"Odon"	"US"
"Oolitic"	"Oolitic"	"US"
"Orleans"	"Orleans"	"US"
"Osgood"	"Osgood"	"US"
"Owensville"	"Owensville"	"US"
"Paoli"	"Paoli"	"US"
"Pendleton"	"Pendleton"	"US"
"Petersburg"	"Petersburg"	"US"
"Pittsboro"	"Pittsboro"	"US"
"Plainfield"	"Plainfield"	"US"
"Poseyville"	"Poseyville"	"US"
"Princes Lakes"	"Princes Lakes"	"US"
"Princeton"	"Princeton"	"US"
"Richmond"	"Richmond"	"US"
"Rising Sun"	"Rising Sun"	"US"
"Rockport"	"Rockport"	"US"
"Rockville"	"Rockville"	"US"
"Rockport"	"Rockport"	"US"
"Rushville"	"Rushville"	"US"
"Saint Paul"	"Saint Paul"	"US"
"Salem"	"Salem"	"US"
"Santa Claus"	"Santa Claus"	"US"
"Scottsburg"	"Scottsburg"	"US"
"Seelyville"	"Seelyville"	"US"
"Sellersburg"	"Sellersburg"	"US"
"Seymour"	"Seymour"	"US"
"Shelbyville"	"Shelbyville"	"US"
"Shelburn"	"Shelburn"	"US"
"Shoals"	"Shoals"	"US"
"Southport"	"Southport"	"US"
"Speedway"	"Speedway"	"US"
"Spencer"	"Spencer"	"US"
"Sullivan"	"Sullivan"	"US"
"Sunman"	"Sunman"	"US"
"Tell City"	"Tell City"	"US"
"Terre Haute"	"Terre Haute"	"US"
"Trafalgar"	"Trafalgar"	"US"
"Versailles"	"Versailles"	"US"
"Vevay"	"Vevay"	"US"
"Vincennes"	"Vincennes"	"US"
"Warren Park"	"Warren Park"	"US"
"Washington"	"Washington"	"US"
"Waterloo"	"Waterloo"	"US"
"West Terre Haute"	"West Terre Haute"	"US"
"Westport"	"Westport"	"US"
"Whiteland"	"Whiteland"	"US"
"Whitestown"	"Whitestown"	"US"
"Worthington"	"Worthington"	"US"
"Zionsville"	"Zionsville"	"US"
"Abilene"	"Abilene"	"US"
"Alma"	"Alma"	"US"
"Altamont"	"Altamont"	"US"
"Andover"	"Andover"	"US"
"Anthony"	"Anthony"	"US"
"Arkansas City"	"Arkansas City"	"US"
"Arma"	"Arma"	"US"
"Ashland"	"Ashland"	"US"
"Atchison"	"Atchison"	"US"
"Auburn"	"Auburn"	"US"
"Augusta"	"Augusta"	"US"
"Baldwin City"	"Baldwin City"	"US"
"Basehor"	"Basehor"	"US"
"Baxter Springs"	"Baxter Springs"	"US"
"Bellaire"	"Bellaire"	"US"
"Belle Plaine"	"Belle Plaine"	"US"
"Belleville"	"Belleville"	"US"
"Beloit"	"Beloit"	"US"
"Blue Rapids"	"Blue Rapids"	"US"
"Bonner Springs"	"Bonner Springs"	"US"
"Buhler"	"Buhler"	"US"
"Burlington"	"Burlington"	"US"
"Caldwell"	"Caldwell"	"US"
"Caney"	"Caney"	"US"
"Carbondale"	"Carbondale"	"US"
"Chanute"	"Chanute"	"US"
"Chapman"	"Chapman"	"US"
"Cheney"	"Cheney"	"US"
"Cherryvale"	"Cherryvale"	"US"
"Chetopa"	"Chetopa"	"US"
"Clay Center"	"Clay Center"	"US"
"Clay Center"	"Clay Center"	"US"
"Clearwater"	"Clearwater"	"US"
"Coffeyville"	"Coffeyville"	"US"
"Coldwater"	"Coldwater"	"US"
"Columbus"	"Columbus"	"US"
"Colwich"	"Colwich"	"US"
"Concordia"	"Concordia"	"US"
"Conway Springs"	"Conway Springs"	"US"
"Cottonwood Falls"	"Cottonwood Falls"	"US"
"Council Grove"	"Council Grove"	"US"
"De Soto"	"De Soto"	"US"
"Derby"	"Derby"	"US"
"Douglass"	"Douglass"	"US"
"Edgerton"	"Edgerton"	"US"
"Edwardsville"	"Edwardsville"	"US"
"El Dorado"	"El Dorado"	"US"
"Ellinwood"	"Ellinwood"	"US"
"Ellis"	"Ellis"	"US"
"Ellsworth"	"Ellsworth"	"US"
"Elwood"	"Elwood"	"US"
"Emporia"	"Emporia"	"US"
"Erie"	"Erie"	"US"
"Eureka"	"Eureka"	"US"
"Eudora"	"Eudora"	"US"
"Fairway"	"Fairway"	"US"
"Fort Scott"	"Fort Scott"	"US"
"Fredonia"	"Fredonia"	"US"
"Galena"	"Galena"	"US"
"Frontenac"	"Frontenac"	"US"
"Gardner"	"Gardner"	"US"
"Garnett"	"Garnett"	"US"
"Girard"	"Girard"	"US"
"Goddard"	"Goddard"	"US"
"Grandview Plaza"	"Grandview Plaza"	"US"
"Great Bend"	"Great Bend"	"US"
"Greensburg"	"Greensburg"	"US"
"Halstead"	"Halstead"	"US"
"Harper"	"Harper"	"US"
"Haven"	"Haven"	"US"
"Hays"	"Hays"	"US"
"Haysville"	"Haysville"	"US"
"Herington"	"Herington"	"US"
"Hesston"	"Hesston"	"US"
"Hiawatha"	"Hiawatha"	"US"
"Highland"	"Highland"	"US"
"Hill City"	"Hill City"	"US"
"Hillsboro"	"Hillsboro"	"US"
"Hoisington"	"Hoisington"	"US"
"Holton"	"Holton"	"US"
"Horton"	"Horton"	"US"
"Howard"	"Howard"	"US"
"Humboldt"	"Humboldt"	"US"
"Hutchinson"	"Hutchinson"	"US"
"Independence"	"Independence"	"US"
"Inman"	"Inman"	"US"
"Iola"	"Iola"	"US"
"Jetmore"	"Jetmore"	"US"
"Junction City"	"Junction City"	"US"
"Kansas City"	"Kansas City"	"US"
"Kechi"	"Kechi"	"US"
"Kingman"	"Kingman"	"US"
"Kinsley"	"Kinsley"	"US"
"Kiowa"	"Kiowa"	"US"
"La Crosse"	"La Crosse"	"US"
"La Cygne"	"La Cygne"	"US"
"Lansing"	"Lansing"	"US"
"Larned"	"Larned"	"US"
"Lawrence"	"Lawrence"	"US"
"Leavenworth"	"Leavenworth"	"US"
"Leawood"	"Leawood"	"US"
"Lenexa"	"Lenexa"	"US"
"Lincoln"	"Lincoln"	"US"
"Lindsborg"	"Lindsborg"	"US"
"Louisburg"	"Louisburg"	"US"
"Lyndon"	"Lyndon"	"US"
"Lyons"	"Lyons"	"US"
"Maize"	"Maize"	"US"
"Manhattan"	"Manhattan"	"US"
"Mankato"	"Mankato"	"US"
"Marion"	"Marion"	"US"
"Marysville"	"Marysville"	"US"
"McPherson"	"McPherson"	"US"
"Medicine Lodge"	"Medicine Lodge"	"US"
"Merriam"	"Merriam"	"US"
"Minneapolis"	"Minneapolis"	"US"
"Mission"	"Mission"	"US"
"Mission Hills"	"Mission Hills"	"US"
"Mound City"	"Mound City"	"US"
"Moundridge"	"Moundridge"	"US"
"Mulvane"	"Mulvane"	"US"
"Neodesha"	"Neodesha"	"US"
"Ness City"	"Ness City"	"US"
"Newton"	"Newton"	"US"
"Nickerson"	"Nickerson"	"US"
"North Newton"	"North Newton"	"US"
"Norton"	"Norton"	"US"
